player_name,draft_year,pick_number,college,height_inches,weight_lbs,position,ppg,apg,rpg,spg,bpg,mpg,topg,fpg,fg_pct,three_pt_pct,ft_pct,efg_pct,two_pt_pct,ws,ws_40,ows,dws,ts_pct,tov_pct,ftr,three_pt_attempt_rate,college_seasons,one_and_done,recruit_rank,is_top_100_recruit,is_top_10_recruit,nba_seasons,nba_4yr_total_mp,nba_4yr_bpm,nba_4yr_vorp,nba_4yr_ws,career_ws48,meaningful_career,bpm_tier,minutes_tier,PosVORP
J.R. Pinnock,2006,58,George Washington,77,207,Guard,12.6,2.1,4.6,1.8,0.6,27.9,2,2.1,0.484,0.308,0.746,0.517,0.533,10.7,0.171,4.9,5.8,0.552,14.7,0.307,0.22,3,0,101,0,0,0,0,0,0,0,0,0,Bust,Bust,0
Will Blalock,2006,60,Iowa State,72,205,Guard,11.6,5,3.1,1.9,0.1,34.3,2.5,1.6,0.421,0.365,0.719,0.475,0.445,7.3,0.092,2.9,4.5,0.509,18.2,0.286,0.294,3,0,94,1,0,1,166,-5.8,-0.2,-0.1,-0.032,0,Bust,Bust,0
Greg Oden,2007,1,Ohio State,84,250,Center,15.7,0.7,9.6,0.6,3.3,28.9,2,2.7,0.616,0,0.628,0.616,0.616,8.2,0.355,3.6,4.6,0.626,13.8,0.638,0,1,1,1,1,1,3,1816,0.1715859031,1,6.8,0.174,0,Starter+,Rotation,1
Kevin Durant,2007,2,Texas,81,215,Forward,25.8,1.3,11.1,1.9,1.9,35.9,2.8,2,0.473,0.404,0.816,0.536,0.505,8.8,0.28,4.7,4.1,0.587,11.4,0.396,0.314,1,1,2,1,1,17,11930,3.95,17.9,38.3,0.202,1,Starter+,Starter+,1
Al Horford,2007,3,Florida,82,245,Forward,10.3,1.7,7.9,0.9,1.7,25.7,1.6,2.5,0.586,0,0.619,0.586,0.589,17.1,0.244,7,10,0.601,15.6,0.613,0.006,3,0,47,1,0,18,10331,1.55,9.4,33.3,0.156,1,Starter+,Starter+,1
Mike Conley,2007,4,Ohio State,73,180,Guard,11.3,6.1,3.4,2.2,0.3,31.6,2.2,1.5,0.518,0.304,0.694,0.552,0.579,6.1,0.199,2.7,3.4,0.584,18.6,0.466,0.223,1,1,21,1,0,18,9330,-0.32,4,16.2,0.137,1,Rotation,Starter+,1
Jeff Green,2007,5,Georgetown,81,235,Forward,13.1,3.1,6.5,0.9,1.2,33.2,2.5,2.5,0.488,0.359,0.7,0.533,0.531,14.7,0.174,7.5,7.2,0.565,17.8,0.402,0.249,3,0,101,0,0,17,10596,-1.391657229,1.6,15.8,0.081,1,Rotation,Starter+,1
Corey Brewer,2007,7,Florida,81,185,Forward,11.3,2.8,4.3,1.6,0.4,27.4,2.3,2.2,0.48,0.356,0.708,0.535,0.536,13,0.176,6.4,6.6,0.571,19.1,0.431,0.312,3,0,25,1,0,13,6102,-2.75,-1.2,2.2,0.058,1,Rotation,Starter+,0
Brandan Wright,2007,8,UNC,81,205,Forward,14.7,1,6.2,1,1,27.4,1.6,1.5,0.646,0,0.567,0.646,0.646,7.6,0.301,3.7,4,0.637,12.1,0.445,0,1,1,3,1,1,10,1443,-0.4242550243,0.7,3.8,0.181,0,Rotation,Rotation,1
Joakim Noah,2007,9,Florida,83,232,Center,10.5,1.7,6.4,1.7,1.8,21.1,1.8,2,0.616,0.5,0.684,0.617,0.617,17.7,0.31,8.7,9,0.642,18,0.679,0.003,3,0,72,1,0,13,6973,1.36,5.8,23.1,0.159,1,Starter+,Starter+,1
Spencer Hawes,2007,10,Washington,84,245,Center,14.9,1.9,6.4,0.5,1.7,28.9,2.5,2.3,0.532,0.333,0.755,0.533,0.533,4.4,0.198,2,2.4,0.563,16,0.27,0.008,1,1,4,1,1,10,6812,-2.37,-0.7,5.9,0.07,1,Rotation,Starter+,0
Acie Law,2007,11,Texas A&M,75,195,Guard,13.7,4.5,3.1,1.3,0,30.8,2.5,2.6,0.466,0.357,0.76,0.51,0.502,13.6,0.145,7.9,5.7,0.551,16.5,0.35,0.246,3,0,101,0,0,4,2385,-3.88,-1.1,1.6,0.032,1,Bust,Rotation,0
Thaddeus Young,2007,12,Georgia Tech,80,220,Forward,14.4,2,4.9,1.3,0.4,29.6,2.2,2,0.478,0.419,0.743,0.531,0.498,3.3,0.145,1.8,1.5,0.552,14.2,0.189,0.251,1,1,6,1,1,17,8414,-0.17,3.9,18.3,0.105,1,Rotation,Starter+,1
Julian Wright,2007,13,Kansas,80,225,Forward,10.4,2,6.3,1.2,1.3,24.1,2.2,2.1,0.555,0.188,0.591,0.557,0.565,10.8,0.252,3.7,7.1,0.566,19.2,0.32,0.028,2,0,6,1,1,4,3049,-0.45,1.2,3.9,0.061,1,Rotation,Rotation,1
Al Thornton,2007,14,Florida State,80,220,Guard,12.3,0.7,5.2,0.8,0.6,22,1.7,2.3,0.528,0.438,0.701,0.559,0.543,13.6,0.199,8.9,4.6,0.593,14.4,0.505,0.139,4,0,101,0,0,4,8274,-3.53,-3.2,6.2,0.035,1,Bust,Starter+,0
Rodney Stuckey,2007,15,Eastern Washington,77,205,Guard,24.4,4.8,4.7,2.3,0.3,33.1,3.5,2.4,0.472,0.317,0.806,0.52,0.54,8.3,0.17,7.2,1.1,0.581,14.2,0.474,0.306,2,0,101,0,0,10,8280,-0.36,3.4,13.5,0.077,1,Rotation,Starter+,1
Nick Young,2007,16,USC,78,200,Forward,15.5,1.4,5.1,0.8,0.3,31.1,2.1,2.5,0.484,0.368,0.764,0.525,0.518,10.9,0.146,7.3,3.7,0.563,13.4,0.326,0.226,3,0,89,1,0,12,6450,-3.01,-1.6,5.8,0.054,1,Bust,Starter+,0
Sean Williams,2007,17,Boston College,82,235,Forward,5.5,0.6,4.2,0.6,2.8,20.5,1.2,2.7,0.577,0,0.605,0.577,0.577,7.6,0.216,2.2,5.4,0.592,20.5,0.699,0,3,0,101,1,0,4,1871,-3.315232496,-0.7,2.6,0.073,0,Bust,Rotation,0
Javaris Crittenton,2007,19,Georgia Tech,77,200,Guard,14.4,5.8,3.7,2,0.1,31.3,3.9,2.1,0.45,0.356,0.783,0.501,0.488,3.6,0.145,2,1.7,0.552,22.9,0.393,0.288,1,1,12,1,0,2,1853,-4.226713438,-1.1,0.1,0.002,0,Bust,Rotation,0
Jason Smith,2007,20,Colorado State,84,240,Forward,14.7,2,7.9,0.5,1.7,27.9,3.1,3.3,0.548,0.308,0.751,0.553,0.556,10.5,0.172,8.1,2.4,0.604,20.1,0.578,0.031,3,0,101,0,0,11,2867,-3.683606557,-1.2,3.8,0.067,1,Bust,Rotation,0
Daequan Cook,2007,21,Ohio State,77,205,Guard,9.8,1,4.3,0.7,0.3,19.7,1.4,1.7,0.445,0.415,0.697,0.53,0.465,3.5,0.18,1.6,1.9,0.548,13.8,0.208,0.41,1,1,13,1,0,6,4563,-2.841332457,-0.9,3.5,0.039,1,Rotation,Starter+,0
Jared Dudley,2007,22,Boston College,79,225,Forward,15.9,3,7.2,1.4,0.3,36.4,2.1,1.9,0.504,0.365,0.731,0.548,0.548,21,0.178,12.9,8.1,0.595,13.3,0.573,0.24,4,0,101,0,0,14,6670,1.09,5.2,16.5,0.103,1,Starter+,Starter+,1
Wilson Chandler,2007,23,DePaul,80,220,Forward,12.9,1.2,7.1,0.7,1.5,31.1,1.8,2.9,0.445,0.303,0.659,0.48,0.487,5.5,0.119,1.6,3.9,0.504,12.3,0.262,0.231,2,0,56,1,0,12,8141,-1.33,1.5,10.2,0.069,1,Rotation,Starter+,1
Morris Almond,2007,25,Rice University,78,225,Guard,15.1,1,3.5,0.7,0.5,22.3,2.2,1.7,0.492,0.435,0.824,0.552,0.514,14.7,0.219,11.6,3.2,0.602,14.7,0.398,0.276,4,0,101,0,0,3,294,-7.056122449,-0.4,0,0.005,0,Bust,Bust,0
Aaron Brooks,2007,26,Oregon,72,161,Guard,13.1,4.1,3.5,1.1,0.1,32.7,2.6,2.3,0.43,0.374,0.834,0.518,0.3479,12.2,0.129,7.7,4.5,0.565,18.5,0.315,0.471,4,0,32,1,0,10,6809,-0.55,2.5,11.6,0.069,1,Rotation,Starter+,1
Arron Afflalo,2007,27,UCLA,77,215,Guard,14.8,1.9,3.5,0.6,0.2,32.7,2,2.1,0.457,0.373,0.781,0.549,0.539,13.8,0.162,9.7,4.1,0.586,13.5,0.33,0.493,3,0,26,1,0,11,6749,-0.34,2.8,14.2,0.077,1,Rotation,Starter+,1
Alando Tucker,2007,29,Wisconsin,78,205,Guard,16.5,1.6,5.7,0.8,0.2,32.1,1.7,1.6,0.48,0.307,0.636,0.51,0.522,18.4,0.172,9.3,9.2,0.54,10,0.491,0.198,5,0,101,0,0,3,426,-4.492957746,-0.3,0.3,0.045,0,Bust,Bust,0
Carl Landry,2007,31,Purdue,81,248,Forward,18.4,1.2,7.1,1,0.8,29.9,2.9,3,0.602,0.233,0.714,0.61,0.628,14,0.293,9.8,4.3,0.647,16.9,0.752,0.064,3,0,101,0,0,9,6655,0.04,3.4,21.4,0.149,1,Starter+,Starter+,1
Gabe Pruitt,2007,32,USC,76,170,Guard,13.8,3.5,3.1,2,0.2,32.4,2.4,2.3,0.438,0.393,0.778,0.548,0.496,10,0.154,6.4,3.6,0.584,16.7,0.326,0.558,3,0,33,1,0,2,461,-2.735791757,-0.1,0.5,0.043,0,Rotation,Bust,0
Marcus Williams,2007,33,Arizona,79,205,Guard,14.7,2,5.6,1,0.7,30.8,2.2,2,0.475,0.356,0.71,0.51,0.504,6.9,0.141,2.2,4.7,0.518,27,0.418,0.285,2,0,30,1,0,2,39,-6.035897436,-0.1,-0.1,-0.084,0,Bust,Bust,0
Nick Fazekas,2007,34,Nevada,83,235,Forward,18.8,1.3,9.6,0.7,1.5,30.1,2.7,2,0.532,0.341,0.815,0.566,0.579,30.2,0.306,16.7,13.4,0.612,10.1,0.395,0.201,4,0,101,0,0,1,269,0.5,0.2,0.8,0.148,0,Starter+,Bust,1
Glen Davis,2007,35,LSU,81,289,Forward,16.7,1.5,9.6,1.1,1.2,32,2.4,2.6,0.496,0.31,0.694,0.507,0.51,15.3,0.202,7.1,8.2,0.553,13.7,0.541,0.074,3,0,11,1,0,8,5808,-2.58,-0.8,12.7,0.082,1,Rotation,Starter+,0
Jermareo Davidson,2007,36,Alabama,82,230,Forward,10.1,1,7.3,0.5,1.8,28.7,1.5,2.1,0.467,0.211,0.717,0.469,0.471,11.5,0.128,3.5,8,0.517,13.5,0.434,0.019,4,0,68,1,0,2,433,-5.2,-0.4,0,0,0,Bust,Bust,0
Josh McRoberts,2007,37,Duke,82,240,Forward,10.8,2.4,6.5,1.2,1.9,29.7,1.9,2.8,0.54,0.278,0.664,0.549,0.559,10.3,0.201,4,6.2,0.578,17,0.507,0.07,2,0,1,1,1,11,2428,1.25,1.9,6.9,0.107,1,Starter+,Rotation,1
Chris Richard,2007,41,Florida,81,270,Center,4.9,0.3,3.2,0.3,0.4,15.6,1,2.2,0.665,0,0.631,0.665,0.665,9.8,0.178,5.8,4,0.665,20.8,0.46,0,4,0,43,1,0,2,780,-5.728717949,-0.7,0.7,0.045,0,Bust,Bust,0
Derrick Byars,2007,42,Vanderbilt,79,220,Guard,11,2.2,3.7,0.9,0.2,26.3,1.9,2.3,0.463,0.397,0.698,0.556,0.521,10.7,0.129,7.3,3.4,0.575,16.4,0.26,0.466,4,0,58,1,0,1,0,0,0,0,0.147,0,Starter+,Bust,0
Adam Haluska,2007,43,Iowa,77,210,Guard,14.4,1.9,4.2,1.1,0.3,32,1.6,2.1,0.424,0.359,0.837,0.514,0.489,15.9,0.154,9.9,6,0.568,11.2,0.36,0.501,4,0,74,1,0,0,0,0,0,0,0,0,Bust,Bust,0
Reyshawn Terry,2007,44,UNC,79,232,Forward,7.3,0.9,3.5,0.6,0.5,14.4,1.4,1.7,0.485,0.419,0.75,0.565,0.526,10.6,0.233,5.4,5.2,0.601,19.1,0.402,0.38,4,0,60,1,0,0,0,0,0,0,0,0,Bust,Bust,0
Jared Jordan,2007,45,Marist College,74,187,Guard,13.1,6.9,4.8,1.4,0.1,34.6,2.8,1.8,0.446,0.326,0.702,0.509,0.521,10.7,0.106,6.4,4.3,0.541,18.5,0.343,0.387,4,0,101,0,0,0,0,0,0,0,0,0,Bust,Bust,0
Stéphane Lasme,2007,46,UMass,80,215,Forward,8.6,0.9,6.4,0.7,3.4,24.2,1.8,3.1,0.595,0,0.622,0.595,0.595,16,0.224,6.8,9.2,0.609,20.7,0.646,0,4,0,101,0,0,1,303,-4.4,-0.2,0.3,0.041,0,Bust,Bust,0
Dominic McGuire,2007,47,Fresno State,81,220,Guard,8.7,2,6.3,0.9,3.6,24.6,2.4,2.3,0.462,0.299,0.586,0.481,0.516,8.2,0.156,1.4,6.8,0.5,21.7,0.447,0.154,3,0,101,0,0,6,3834,-2.45,-0.4,2.4,0.037,1,Rotation,Rotation,0
Aaron Gray,2007,49,Pitt,84,270,Center,9.8,1.3,7,0.4,1.2,20.9,1.6,2.1,0.55,0,0.595,0.55,0.55,15,0.254,5.6,9.4,0.565,15.2,0.513,0,4,0,101,0,0,7,2170,-3.27,-0.6,4.1,0.077,1,Bust,Rotation,0
JamesOn Curry,2007,51,Oklahoma State,75,190,Guard,13.5,3.5,2.9,1,0.2,32,2.8,2,0.437,0.404,0.758,0.528,0.464,9.6,0.119,6.4,3.2,0.559,18.9,0.271,0.451,3,0,53,1,0,3,0,0,0,0,0,0,Starter+,Bust,0
Taurean Green,2007,52,Florida,72,177,Guard,10.6,3.6,2.2,1.1,0.1,29.2,2.5,1.6,0.401,0.389,0.857,0.518,0.419,11.5,0.142,7.4,4.1,0.595,22.2,0.522,0.604,3,0,101,0,0,1,74,-7.5,-0.1,-0.1,-0.066,0,Bust,Bust,0
Demetris Nichols,2007,53,Syracuse,80,216,Forward,10.9,1.1,4.1,1,0.8,25.8,1.5,2,0.423,0.358,0.752,0.515,0.493,11,0.139,5.2,5.8,0.543,12.7,0.235,0.515,4,0,31,1,0,2,58,-10.33793103,-0.1,-0.2,-0.203,0,Bust,Bust,0
Herbert Hill,2007,55,Providence,82,240,Forward,9.7,0.9,5.2,0.8,1.9,19.8,1.6,2.2,0.614,0,0.566,0.614,0.615,10.4,0.213,6,4.4,0.611,16.5,0.365,0.001,4,0,101,0,0,0,0,0,0,0,0,0,Bust,Bust,0
Ramon Sessions,2007,56,Nevada,75,190,Guard,8.8,4.9,4.2,1.2,0.1,29.2,2.6,1.3,0.417,0.313,0.74,0.434,0.43,7.2,0.102,1.3,5.9,0.488,22.2,0.392,0.109,3,0,101,0,0,11,6488,-0.24,2.9,11.8,0.086,1,Rotation,Starter+,1
Sammy Mejia,2007,57,DePaul,78,195,Guard,12.1,3.2,4.8,1,0.2,31.2,2.2,2,0.457,0.328,0.659,0.505,0.51,11.4,0.119,5.7,5.7,0.531,16.3,0.345,0.291,4,0,84,1,0,0,0,0,0,0,0,0,Bust,Bust,0
D.J. Strawberry,2007,59,Maryland,77,201,Guard,10.1,2.9,3.3,1.8,0.4,26.9,2.2,2.4,0.461,0.33,0.64,0.501,0.503,10.1,0.135,3.9,6.2,0.533,18.7,0.47,0.245,4,0,101,0,0,1,270,-5.6,-0.2,-0.2,-0.031,0,Bust,Bust,0
Derrick Rose,2008,1,Memphis,75,190,Guard,14.9,4.7,4.5,1.2,0.4,29.2,2.7,1.7,0.477,0.337,0.712,0.517,0.521,6.6,0.226,2.8,3.8,0.56,16.7,0.47,0.239,1,1,5,1,1,15,10272,3.22,13.5,30,0.097,1,Starter+,Starter+,1
Michael Beasley,2008,2,Kansas State,81,235,Forward,26.2,1.2,12.4,1.3,1.6,31.5,2.9,2.6,0.532,0.379,0.774,0.563,0.562,10.7,0.413,5.4,5.4,0.61,11.8,0.484,0.165,1,1,4,1,1,11,7785,-1.52,0.9,10.2,0.054,1,Rotation,Starter+,1
O.J. Mayo,2008,3,USC,76,210,Guard,20.7,3.3,4.5,1.5,0.4,36.8,3.5,2.4,0.442,0.409,0.803,0.524,0.464,5.2,0.172,3.4,1.8,0.562,16.1,0.284,0.401,1,1,1,1,1,8,9873,-0.38,4.2,14.9,0.062,1,Rotation,Starter+,1
Russell Westbrook,2008,4,UCLA,75,187,Guard,8.3,2.5,2.4,1,0.1,21.9,1.6,1.7,0.464,0.354,0.685,0.499,0.491,6.2,0.15,2.3,3.9,0.532,17.2,0.365,0.2,2,0,101,0,0,17,10659,1.84,10.4,25.3,0.126,1,Starter+,Starter+,1
Kevin Love,2008,5,UCLA,82,260,Center,17.5,1.9,10.6,0.7,1.4,29.6,2,1.9,0.559,0.354,0.767,0.595,0.611,11.3,0.391,5.6,5.7,0.644,12.9,0.635,0.202,1,1,2,1,1,17,8518,2.7,10,31.6,0.164,1,Starter+,Starter+,1
Eric Gordon,2008,7,Indiana,75,222,Guard,20.9,2.4,3.3,1.3,0.6,34.7,3.6,2.2,0.433,0.337,0.834,0.515,0.525,6,0.217,4.2,1.8,0.601,17.1,0.652,0.489,1,1,3,1,1,17,7328,0.24,4.1,13.8,0.07,1,Starter+,Starter+,1
Joe Alexander,2008,8,West Virginia,80,230,Guard,12.1,2,4.8,0.6,1.2,25.3,1.8,2.2,0.447,0.295,0.765,0.478,0.488,9.5,0.183,2.9,6.6,0.522,13.4,0.326,0.211,3,0,101,0,0,2,745,-3.686845638,-0.3,0.5,0.03,0,Bust,Bust,0
D.J. Augustin,2008,9,Texas,72,180,Guard,16.9,6.2,2.9,1.4,0,36.5,3,1.9,0.443,0.402,0.808,0.51,0.463,10.7,0.161,6.2,4.5,0.569,16.9,0.447,0.331,2,0,29,1,0,14,7545,-0.42,3,14.6,0.1,1,Rotation,Starter+,1
Brook Lopez,2008,10,Stanford,84,260,Forward,16,1.1,7.1,0.5,1.9,28,2.1,2.6,0.48,0.143,0.764,0.482,0.491,7.9,0.213,2.9,5,0.532,12.3,0.384,0.031,2,0,9,1,1,4,8553,0.46,5.4,20.3,0.129,1,Starter+,Starter+,1
Jerryd Bayless,2008,11,Arizona,75,200,Guard,19.7,4,2.7,1,0.1,35.7,3,2.2,0.458,0.407,0.839,0.536,0.489,4.8,0.178,4,0.8,0.612,15.5,0.59,0.384,1,1,7,1,1,4,4160,-1.68,0.3,6.6,0.072,1,Rotation,Starter+,1
Jason Thompson,2008,12,Rider University,85,250,Center,16.7,2,9.6,0.9,1.9,32.1,2.6,3,0.526,0.291,0.667,0.536,0.544,16.8,0.171,9.8,6.9,0.569,15.1,0.511,0.071,4,0,101,0,0,8,8065,-2.564476131,-1.1,13.5,0.077,1,Rotation,Starter+,0
Brandon Rush,2008,13,Kansas,78,210,Guard,13.6,2,5.5,0.7,0.8,31.3,2.1,1.5,0.449,0.435,0.733,0.535,0.458,14.9,0.174,6.8,8.1,0.558,14.8,0.229,0.395,3,0,23,1,0,9,7765,-0.87,2.2,9.5,0.051,1,Rotation,Starter+,1
Anthony Randolph,2008,14,LSU,82,205,Forward,15.6,1.2,8.5,1.1,2.3,32.8,3,2.7,0.464,0.105,0.693,0.467,0.483,3.5,0.136,1.1,2.3,0.511,16.3,0.421,0.048,1,1,15,1,0,6,2985,-1.59,0.4,4.7,0.072,1,Rotation,Rotation,1
Robin Lopez,2008,15,Stanford,84,255,Center,9,0.8,5.6,0.3,2.3,24.3,1.6,2.5,0.511,0.5,0.612,0.512,0.511,8.2,0.201,2.2,6,0.535,16.3,0.452,0.004,2,0,19,1,0,16,3486,-2.5,-0.3,7.9,0.114,1,Rotation,Rotation,0
Marreese Speights,2008,16,Florida,82,245,Center,9.5,0.5,5.4,0.3,0.9,15.4,1.1,1.7,0.633,0,0.688,0.633,0.633,8.9,0.333,4.9,3.9,0.647,13.5,0.371,0,2,0,60,1,0,10,4358,-2.51,-0.6,10.3,0.116,1,Rotation,Starter+,0
Roy Hibbert,2008,17,Georgetown,86,278,Center,10.9,1.3,5.9,0.4,1.9,23.3,1.5,2.5,0.603,1,0.68,0.605,0.602,22,0.278,11.7,10.3,0.626,14.9,0.506,0.003,4,0,101,0,0,9,7225,-0.64,2.5,16,0.105,1,Rotation,Starter+,1
JaVale McGee,2008,18,Nevada,84,237,Forward,8.7,0.3,4.8,0.5,1.8,18.7,1.6,2,0.542,0.356,0.514,0.56,0.563,5.6,0.183,2.4,3.2,0.557,16.9,0.405,0.104,2,0,101,0,0,16,5839,-0.8,1.7,13.5,0.143,1,Rotation,Starter+,1
J.J. Hickson,2008,19,NC State,81,242,Forward,14.8,1,8.5,0.7,1.5,28.7,2.7,1.9,0.591,0,0.677,0.591,0.593,3.9,0.175,3.2,0.7,0.621,18.4,0.707,0.004,1,1,9,1,1,8,5896,-2.72,-1.1,9,0.088,1,Rotation,Starter+,0
Ryan Anderson,2008,21,California,81,216,Forward,18.7,1,9,0.5,0.5,33,1.8,2.5,0.484,0.396,0.841,0.554,0.532,10.2,0.188,7.5,2.7,0.605,10.6,0.379,0.356,2,0,101,0,0,12,5611,2.68,6.7,20.9,0.134,1,Starter+,Starter+,1
Courtney Lee,2008,22,Western Kentucky,77,200,Guard,17.6,2.2,5.2,1.9,0.6,31.2,2.5,2.5,0.464,0.401,0.817,0.535,0.498,18.7,0.189,11.1,7.5,0.572,14.1,0.275,0.353,4,0,101,0,0,12,7794,-0.69,2.6,13.4,0.086,1,Rotation,Starter+,1
Kosta Koufos,2008,23,Ohio State,84,265,Forward,14.4,0.5,6.7,0.4,1.8,27.1,1.5,2.2,0.508,0.349,0.68,0.533,0.535,5.3,0.211,2.3,2.9,0.551,10.2,0.229,0.144,1,1,12,1,0,11,1963,-1.83,0.1,4.2,0.12,0,Rotation,Rotation,1
George Hill,2008,26,IUPUI,74,180,Guard,17,3.3,5.8,1.6,0.3,33.3,2.5,2.5,0.529,0.404,0.785,0.574,0.565,17.1,0.217,12,5.1,0.628,15.7,0.575,0.22,4,0,101,0,0,15,6968,0.63,4.7,18.9,0.139,1,Starter+,Starter+,1
Darrell Arthur,2008,27,Kansas,81,225,Forward,11.3,0.6,5.5,0.7,1.4,21.9,1.6,2.8,0.541,0.118,0.676,0.543,0.552,10.6,0.247,4.1,6.5,0.564,14,0.312,0.025,2,0,11,1,0,9,3530,-2.670169972,-0.5,5.8,0.066,1,Rotation,Rotation,0
Donté Greene,2008,28,Syracuse,83,226,Forward,17.7,2,7.2,1.3,1.6,35.8,2.6,2.9,0.418,0.345,0.707,0.505,0.492,3.9,0.124,1.9,2,0.531,13.5,0.255,0.501,1,1,8,1,1,4,4259,-2.79,-1,1.6,0.017,1,Rotation,Starter+,0
D.J. White,2008,29,Indiana,71,251,Forward,14.6,0.9,7.6,0.7,2,30.6,1.7,2.6,0.562,0,0.69,0.563,0.563,18.5,0.244,9.1,9.4,0.595,12.5,0.52,0.003,4,0,13,1,0,6,2015,-2.09,0,3.6,0.087,1,Rotation,Rotation,0
J.R. Giddens,2008,30,New Mexico,77,215,Guard,13.3,1.9,5.7,1,0.8,29,1.9,1.9,0.464,0.35,0.602,0.54,0.551,15.4,0.175,6.8,8.6,0.549,13.3,0.232,0.435,4,0,14,1,0,2,247,-4.314574899,-0.2,0.1,0.027,0,Bust,Bust,0
Walter Sharpe,2008,32,UAB,81,245,Forward,7,0.9,3.8,0.6,0.9,15.3,1.6,2,0.534,0,0.5,0.534,0.541,3,0.196,1,2,0.532,19.7,0.538,0.014,3,0,84,1,0,1,20,-10.1,0,-0.1,-0.131,0,Bust,Bust,0
Joey Dorsey,2008,33,Memphis,80,268,Forward,6.7,0.5,8.1,1.1,1.8,21.7,1.3,2.1,0.614,0,0.42,0.614,0.614,23.8,0.295,5,18.9,0.571,18.3,0.72,0,4,0,101,0,0,4,634,-2.183911672,0,0.9,0.092,0,Rotation,Bust,0
Mario Chalmers,2008,34,Kansas,73,190,Guard,12.2,3.8,2.8,2.6,0.4,28.5,2.4,2.4,0.486,0.419,0.767,0.584,0.545,18.5,0.236,9.5,9,0.619,19.3,0.389,0.47,3,0,8,1,1,9,7837,-0.5,2.9,15.1,0.09,1,Rotation,Starter+,1
DeAndre Jordan,2008,35,Texas A&M,83,250,Center,7.9,0.4,6,0.2,1.3,20.1,1.6,1.9,0.617,0,0.427,0.617,0.617,4.4,0.249,1.6,2.8,0.58,19.2,0.65,0,1,1,13,1,0,17,5753,-1.41,0.8,13.6,0.17,1,Rotation,Starter+,1
Luc Mbah a Moute,2008,37,UCLA,80,230,Forward,8.7,1.6,7.2,1.3,0.6,29.5,1.8,2.2,0.503,0.215,0.668,0.516,0.545,14.7,0.186,4.1,10.6,0.544,18.3,0.363,0.127,3,0,101,0,0,12,7082,-0.829214911,2,15.9,0.078,1,Rotation,Starter+,1
Kyle Weaver,2008,38,Washington State,78,201,Guard,9.6,3.8,4.7,1.6,0.8,29.8,2.6,2,0.464,0.277,0.716,0.489,0.505,15.9,0.177,5.4,10.5,0.54,22.9,0.508,0.179,4,0,101,0,0,3,1379,-1.066207397,0.3,1.5,0.051,0,Rotation,Rotation,1
Sonny Weems,2008,39,Arkansas,78,203,Forward,13.3,2.3,4.6,1.3,0.3,31.2,2.7,2,0.473,0.366,0.767,0.534,0.527,7.4,0.138,4.2,3.2,0.557,18.1,0.193,0.336,2,0,101,0,0,4,2836,-3.623166432,-1.1,0.6,0.001,1,Bust,Rotation,0
Chris Douglas-Roberts,2008,40,Memphis,79,200,Guard,14.2,1.7,3.7,1,0.4,26.1,2,1.9,0.54,0.372,0.725,0.575,0.579,17.4,0.245,10,7.4,0.611,14.6,0.485,0.191,3,0,41,1,0,6,3199,-2.574585808,-0.5,2.9,0.059,1,Rotation,Rotation,0
Sean Singletary,2008,42,Virginia,72,185,Guard,16.9,4.8,4,1.6,0.1,32.8,3.3,2.7,0.406,0.362,0.846,0.476,0.433,14.4,0.143,8.5,5.9,0.546,17.4,0.428,0.388,4,0,46,1,0,1,303,-5.1,-0.2,0,0.006,0,Bust,Bust,0
Patrick Ewing,2008,43,Georgetown,80,240,Forward,4.3,1,3.4,0.6,0.6,16.2,1.1,2.3,0.518,0.36,0.584,0.559,0.565,8,0.156,3.1,4.9,0.57,23.1,0.505,0.228,4,0,97,1,0,1,19,-9.1,0,-1,-0.158,0,Bust,Bust,0
Trent Plaisted,2008,46,BYU,83,245,Forward,13.3,1.2,6.7,0.4,1,27.2,2.1,2.9,0.535,0,0.547,0.535,0.535,12,0.172,5.3,6.7,0.545,14.5,0.661,0,4,0,101,0,0,0,0,0,0,0,0,0,Bust,Bust,0
Henry Walker,2008,47,Kansas State,78,220,Forward,15.3,1.7,6,0.8,0.5,26.6,2.5,3.2,0.456,0.285,0.727,0.494,0.52,4.6,0.185,1.8,2.7,0.533,14.8,0.355,0.271,2,0,69,1,0,5,2388,-1.213316583,0.2,4.4,0.079,1,Rotation,Rotation,1
Malik Hairston,2008,48,Oregon,78,220,Guard,14.1,2.1,5.1,0.6,0.6,31.2,2,2.5,0.504,0.395,0.643,0.564,0.551,14.2,0.155,9,5.2,0.58,14.1,0.353,0.302,4,0,9,1,1,2,472,-1.932838983,0,0.8,0.086,0,Rotation,Bust,0
Richard Hendrix,2008,49,Alabama,81,255,Forward,14,1.4,8.9,0.8,1.6,28.4,1.9,2.8,0.59,0.231,0.594,0.592,0.596,14.7,0.217,7.9,6.8,0.599,13.9,0.528,0.015,3,0,7,1,1,0,0,0,0,0,0,0,Bust,Bust,0
DeVon Hardin,2008,50,California,83,250,Center,7.4,0.4,6.4,0.4,1.3,21.8,1.1,2.7,0.517,0,0.609,0.517,0.517,8.5,0.154,2.9,5.6,0.544,14.3,0.589,0,4,0,86,1,0,0,0,0,0,0,0,0,Bust,Bust,0
